target_id,repo,kind,receiver_type,receiver_family,method,transform,applicable,applied,reverted,build_ok,reason,reason_token,n_files_changed,seam_member_signature
garnet:0160,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0163,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0183,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0191,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0194,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0200,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0226,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0228,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0241,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0247,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0260,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0403,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0413,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0428,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0468,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0636,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
garnet:0649,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
jellyfin:0006,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0008,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0080,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0106,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0113,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0121,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0194,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0243,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0245,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0247,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0400,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0488,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0540,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0541,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0554,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0557,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0584,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0605,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0621,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0774,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
jellyfin:0794,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0029,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0116,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0190,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0235,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0237,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0238,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0240,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
orleans:0245,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
roslyn:0002,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
roslyn:0003,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
roslyn:0009,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
roslyn:0010,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
semantic-kernel:0088,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
semantic-kernel:0109,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
semantic-kernel:0110,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
semantic-kernel:0263,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
semantic-kernel:0344,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,site_not_found,site_not_found,0,
server:0009,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0015,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0018,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0021,server,Extension,Microsoft.Extensions.DependencyInjection.IServiceScopeFactory,IServiceScopeFactory,CreateAsyncScope,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0053,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0082,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0083,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0087,server,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0113,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0115,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0124,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0126,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0129,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0131,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0143,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0149,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
server:0153,server,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,baseline_build_failed,baseline_build_failed,0,
